,name,category,latitude,longitude,rating,reviews,photo,street_view
519,Mayong Village Trekking Point,Corporate office,-8.2512133,114.97705079999999,4.0,11.0,https://lh5.googleusercontent.com/p/AF1QipOfDkxefL6vuxzROY8kRJaN_ELWvMsPjEnuW4RN=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOfDkxefL6vuxzROY8kRJaN_ELWvMsPjEnuW4RN=w1600-h1000-k-no
520,Air Terjun Munduk,Tourist attraction,-8.257180900000002,115.07058490000001,4.3,50.0,https://lh5.googleusercontent.com/p/AF1QipP1lOh-9-nkbhXcBa1nl20oqJYziDhaA0sYnrSP=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipP1lOh-9-nkbhXcBa1nl20oqJYziDhaA0sYnrSP=w1600-h1000-k-no
521,Bali Trekking Tour,Tour operator,-8.4844022,115.2795649,4.5,179.0,https://lh5.googleusercontent.com/p/AF1QipOgQfrjbngBFOwtDSsJty50_P1A0nfUsFtH10Cy=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOgQfrjbngBFOwtDSsJty50_P1A0nfUsFtH10Cy=w1600-h1000-k-no
522,“Bali Hiking Tours” with ketut werdi,Holiday accommodation service,-8.241588499999999,115.40389499999999,5.0,2.0,https://lh5.googleusercontent.com/p/AF1QipOuTeChq41_5-B7HccbQ1R6mux_X7U6XCrYJClN=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOuTeChq41_5-B7HccbQ1R6mux_X7U6XCrYJClN=w1600-h1000-k-no
523,Mount Batur Trekking,Hiking area,-8.2158318,115.3796509,5.0,12.0,https://lh5.googleusercontent.com/p/AF1QipPMYNP4vmCesznIxjU-B1bJ2Ttw5959f3SCQedI=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPMYNP4vmCesznIxjU-B1bJ2Ttw5959f3SCQedI=w1600-h1000-k-no
524,Mount Batur Sunrise Trekking,Hiking area,-8.2230416,115.3967013,5.0,39.0,https://lh5.googleusercontent.com/p/AF1QipM6L2I8Tzzn6QBwq4LmSOSlM4cMB-zj9UyPNebd=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipM6L2I8Tzzn6QBwq4LmSOSlM4cMB-zj9UyPNebd=w1600-h1000-k-no
525,Hiking in Bali,Tour operator,-8.662067,115.237402,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iARlP8M8RBDWOUz1Hi4Efw&cb_client=search.gws-prod.gps&w=800&h=500&yaw=166.1753&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iARlP8M8RBDWOUz1Hi4Efw&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=166.1753&pitch=0&thumbfov=100
526,Alex Houss,Hiking area,-8.2298651,115.39118059999998,,,,
527,Yastini Village,Hiking area,-8.160077900000001,114.61852569999999,,,,
528,Bali Bird Walks,Bird watching area,-8.5081572,115.2477457,4.5,23.0,https://lh5.googleusercontent.com/p/AF1QipMZfmMdiNwZqrPBLHbX2jtJNaeotbMP7YbGlUED=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMZfmMdiNwZqrPBLHbX2jtJNaeotbMP7YbGlUED=w1600-h1000-k-no
529,Banyumala Waterfall,Tourist attraction,-8.217187299999999,115.1016811,4.8,2282.0,https://lh5.googleusercontent.com/p/AF1QipNBHH87sBTtXrGthMvzYOkAclG2PXiOmssXiuz0=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNBHH87sBTtXrGthMvzYOkAclG2PXiOmssXiuz0=w1600-h1000-k-no
530,Air Terjun Colek Pamor,Park,-8.19547,115.136429,4.5,198.0,https://lh5.googleusercontent.com/p/AF1QipPJ6uoK-Bfo2WisOukRzaU5QxnKDe6n6lUo4nT9=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPJ6uoK-Bfo2WisOukRzaU5QxnKDe6n6lUo4nT9=w1600-h1000-k-no
531,BUKIT BIDADARI PEMUTERAN,Hiking area,-8.1613649,114.6585067,5.0,3.0,https://lh5.googleusercontent.com/p/AF1QipPr9AKlz2Jg9-gtJFvgDGP7vW6smTyz3PZ-q3cA=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPr9AKlz2Jg9-gtJFvgDGP7vW6smTyz3PZ-q3cA=w1600-h1000-k-no
532,Blahmantung Waterfall,Tourist attraction,-8.2994915,114.99893229999999,4.6,58.0,https://lh5.googleusercontent.com/p/AF1QipPk_cw-Hg-oLCqQZqTnwK_XKjKQ1Hkd70fgUj1E=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPk_cw-Hg-oLCqQZqTnwK_XKjKQ1Hkd70fgUj1E=w1600-h1000-k-no
533,Bali Sambangan Trekking,Tour operator,-8.1727755,115.1045537,4.7,11.0,https://lh5.googleusercontent.com/p/AF1QipPJKkpZSuoyn6bFSOyZ2YNZhOX49YG9j2e9p8Gu=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPJKkpZSuoyn6bFSOyZ2YNZhOX49YG9j2e9p8Gu=w1600-h1000-k-no
534,Kroya Waterfall,Tourist attraction,-8.1727788,115.1046053,4.8,66.0,https://lh5.googleusercontent.com/p/AF1QipPiei_l3D5Uryweq54PsthySbqr5xtbW2hKKWC4=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPiei_l3D5Uryweq54PsthySbqr5xtbW2hKKWC4=w1600-h1000-k-no
535,Sekumpul Waterfall,Tourist attraction,-8.1775521,115.18254499999999,4.2,99.0,https://lh5.googleusercontent.com/p/AF1QipMYKPXfvrE9Ct2ZohIw6O4h_qjcz7adsHfbf27u=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMYKPXfvrE9Ct2ZohIw6O4h_qjcz7adsHfbf27u=w1600-h1000-k-no
536,Bali Sunrise Trekking & Tours,Tour operator,-8.247234700000002,115.3995788,4.4,83.0,https://lh5.googleusercontent.com/p/AF1QipNeZK7VF9N-Tw2uqfRBqgbINxjpjouCnHZCY1f4=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNeZK7VF9N-Tw2uqfRBqgbINxjpjouCnHZCY1f4=w1600-h1000-k-no
537,Pondok coklat,Hiking area,-8.2618533,114.6978983,,,,
538,R&R Coffee Corner,Cafe,-8.258927499999999,115.06668290000002,5.0,26.0,https://lh5.googleusercontent.com/p/AF1QipM0UPbwAy6j5C5GI8hSKiiwuHqha9Fe1nvgNKt5=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipM0UPbwAy6j5C5GI8hSKiiwuHqha9Fe1nvgNKt5=w1600-h1000-k-no
539,"Blue Lagoon (Secret Garden of Sambangan & Sliding, Jumping Attraction)",Tourist attraction,-8.177354,115.106228,4.7,158.0,https://lh5.googleusercontent.com/p/AF1QipNrjx2ubiV22BgrWWcSc0Q4LqVSNwYduejHatdW=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNrjx2ubiV22BgrWWcSc0Q4LqVSNwYduejHatdW=w1600-h1000-k-no
540,Bayan Ancient Tree,Tourist attraction,-8.4065528,115.18692,4.5,113.0,https://lh5.googleusercontent.com/p/AF1QipM8yOwxlG4kkneD_LM2CVgrVn_mOCz_1DYuJWb2=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipM8yOwxlG4kkneD_LM2CVgrVn_mOCz_1DYuJWb2=w1600-h1000-k-no
541,Bali Canyon Park,Tourist attraction,-8.1737031,115.10440020000001,5.0,12.0,https://lh5.googleusercontent.com/p/AF1QipOkBVrZUCSfftzBu9UwmQ546KNcV8MwBeBuoYzr=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOkBVrZUCSfftzBu9UwmQ546KNcV8MwBeBuoYzr=w1600-h1000-k-no
542,Gunung Tapak,Mountain peak,-8.270277799999999,115.1386111,4.6,28.0,https://lh5.googleusercontent.com/p/AF1QipM1swZRrP9z_pOvHJM9TsYNkn155onM-oEay7Tv=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipM1swZRrP9z_pOvHJM9TsYNkn155onM-oEay7Tv=w1600-h1000-k-no
543,Air Terjun Blemantung,Park,-8.319069800000001,115.0444531,4.4,76.0,https://lh5.googleusercontent.com/p/AF1QipNmSISQ5Hsfq20Tc4s1PdXRcrow6ZV6XTWHCn9g=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNmSISQ5Hsfq20Tc4s1PdXRcrow6ZV6XTWHCn9g=w1600-h1000-k-no
544,Leke Leke Waterfall,Tourist attraction,-8.3643494,115.1973031,4.4,926.0,https://lh5.googleusercontent.com/p/AF1QipPizPw6dOTjkno6NT4raFqOgaUNqUJKEYv2SxoI=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPizPw6dOTjkno6NT4raFqOgaUNqUJKEYv2SxoI=w1600-h1000-k-no
545,Dewata hikecamp,Outdoor activity organiser,-8.310311,114.9917819,5.0,3.0,https://lh5.googleusercontent.com/p/AF1QipMWjex2SPzYrQbt35X1zGFiTBuAsDH_mZbbWbuB=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMWjex2SPzYrQbt35X1zGFiTBuAsDH_mZbbWbuB=w1600-h1000-k-no
546,Trekking In Bali,Tourist information center,-8.5125655,115.2608493,5.0,13.0,https://lh5.googleusercontent.com/p/AF1QipPEBy_XgLmZbnG3uZA7_JUBd6sdbOS8g7KirjmM=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPEBy_XgLmZbnG3uZA7_JUBd6sdbOS8g7KirjmM=w1600-h1000-k-no
547,Trunyan Hill,Tourist attraction,-8.2491765,115.4290919,4.8,48.0,https://lh5.googleusercontent.com/p/AF1QipMgO2JDcLuQ3ik03Tl2ZzB5e-uRzmqscQC3s6o1=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMgO2JDcLuQ3ik03Tl2ZzB5e-uRzmqscQC3s6o1=w1600-h1000-k-no
548,Bali Hiking Tour,Travel agency,-8.508869599999999,115.26848229999999,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uoy3XDU7ucnDeitX96hU4g&cb_client=search.gws-prod.gps&w=800&h=500&yaw=20.612621&pitch=0&thumbfov=100,https://lh5.googleusercontent.com/p/AF1QipNrpzb5r8VS7ht2VAHVKG9_SPow949qOSV5aqQr=w1600-h1000-k-no
549,Mount Batur Hiking Guide,Road safety town,-8.2286156,115.39439679999998,5.0,1.0,https://lh5.googleusercontent.com/p/AF1QipMSrY4tSqLZadgJ4eq0dqpHpKCp77PM_7P6oOqz=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMSrY4tSqLZadgJ4eq0dqpHpKCp77PM_7P6oOqz=w1600-h1000-k-no
550,Twin Lake View,Rest stop,-8.246713900000001,115.1004942,4.6,482.0,https://lh5.googleusercontent.com/p/AF1QipPWZt6p5rvoYh5aW2mmK6YJI2_oI9OzqydpGD4K=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPWZt6p5rvoYh5aW2mmK6YJI2_oI9OzqydpGD4K=w1600-h1000-k-no
551,BaliJayaTour (bike rental and transport service),Transportation service,-8.238598,115.0733875,5.0,21.0,https://lh5.googleusercontent.com/p/AF1QipOcABTE4UZ490gHhTvsuPJV0L6VOybFqAJGYe3D=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOcABTE4UZ490gHhTvsuPJV0L6VOybFqAJGYe3D=w1600-h1000-k-no
